Opportunity_ID,Region,Billing_Country,Account_Type,Opportunity_Type,Account_Owner,Account_Name,Conversión_USD,Delivery_Quarter,TRF,Stage,promedio_preciov_region,promedio_preciov_paises,promedio_preciov_Account,promedio_preciov_Oportunity,promedio_preciov_vendedor,Wilsonxproporcion_region,Wilsonxproporcion_paises,Wilsonxproporcion_vendedor
6549,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_2007,411723,Q4,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
6550,APAC,Singapore,Account_Type_2,Opportunity_Type_7,Person_Name_21,Account_Name_1205,5800,Q2,0,Closed Won,108927.85706751054,61490.17924528302,125034.170409234,102400.35270235981,29097.007575757576,0.5603515509268735,0.6751158716020875,0.6980715949599726
6551,APAC,India,Account_Type_2,Opportunity_Type_1,Person_Name_60,Account_Name_1659,236379,Q2,1,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.3916913580775902,0.2576409248300403
6553,EMEA,Netherlands,Account_Type_0,Opportunity_Type_7,Person_Name_18,Account_Name_5,46860,Q4,0,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.513767396005601,0.5140159497845795
6554,EMEA,Netherlands,Account_Type_0,Opportunity_Type_7,Person_Name_18,Account_Name_1274,46860,Q4,0,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.513767396005601,0.5140159497845795
6555,EMEA,Belgium,Account_Type_2,Opportunity_Type_1,Person_Name_18,Account_Name_1053,66127,Q4,0,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.4585692513310525,0.5140159497845795
6562,Americas,United States,Account_Type_2,Opportunity_Type_19,Person_Name_45,Account_Name_909,5147940,Q3,10,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.29596330895309
6562,Americas,United States,Account_Type_2,Opportunity_Type_19,Person_Name_45,Account_Name_909,20401402,Q2,40,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.29596330895309
6564,Americas,United States,Account_Type_5,Opportunity_Type_19,Person_Name_3,Account_Name_1580,5222610,Q3,12,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
6565,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_45,Account_Name_909,1545772,Q1,3,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.29596330895309
6566,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_870,750,Q4,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
6566,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_870,111078,Q4,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
6567,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6567,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,81200,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6567,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,81200,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6568,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6568,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6568,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6568,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6568,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6568,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6568,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6568,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6569,APAC,Australia,Account_Type_0,Opportunity_Type_7,Person_Name_43,Account_Name_1440,85260,Q1,0,Closed Won,108927.85706751054,98171.39712230217,116533.13355834137,102400.35270235981,95561.18294360385,0.5603515509268735,0.5630074338421944,0.5564013504652658
6570,APAC,Thailand,Account_Type_5,Opportunity_Type_1,Person_Name_54,Account_Name_1578,4140,Q4,0,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.4013210429893078,0.46117354167308255
6571,APAC,India,Account_Type_2,Opportunity_Type_1,Person_Name_59,Account_Name_1949,426420,Q1,1,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.3916913580775902,0.25685121691389656
6572,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,165,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6572,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,14,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6572,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,40,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6572,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,56,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6572,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,1284,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6572,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,2922,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6573,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,165,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6573,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,14,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6573,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,40,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6573,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,56,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6573,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,1467,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6573,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,3652,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6574,APAC,India,Account_Type_2,Opportunity_Type_1,Person_Name_59,Account_Name_1702,91080,Q1,0,Closed Won,108927.85706751054,270836.79225352115,125034.170409234,133491.43240254355,226447.10169491524,0.5603515509268735,0.3916913580775902,0.25685121691389656
6575,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,165,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6575,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,14,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6575,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,40,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6575,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,56,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6575,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,1284,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6575,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,3506,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6576,APAC,India,Account_Type_2,Opportunity_Type_1,Person_Name_59,Account_Name_1832,665280,Q1,2,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.3916913580775902,0.25685121691389656
6576,APAC,India,Account_Type_2,Opportunity_Type_1,Person_Name_59,Account_Name_1832,110880,Q1,0,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.3916913580775902,0.25685121691389656
6577,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,29,Q2,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
6577,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,21,Q2,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
6577,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,56,Q2,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
6577,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,4403,Q2,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
6577,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,8460,Q2,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
6578,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,165,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6578,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,40,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6578,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,56,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6578,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,1376,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6578,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,2722,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6579,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,14,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6579,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,40,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6579,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,56,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6579,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,2752,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6579,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,4988,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6580,APAC,India,Account_Type_2,Opportunity_Type_1,Person_Name_59,Account_Name_198,216027,Q4,1,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.3916913580775902,0.25685121691389656
6581,APAC,India,Account_Type_2,Opportunity_Type_1,Person_Name_59,Account_Name_925,4997057,Q1,13,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.3916913580775902,0.25685121691389656
6582,Americas,United States,Account_Type_2,Opportunity_Type_7,Person_Name_3,Account_Name_1900,605640,Q1,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
6583,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_3,Account_Name_1908,3900,Q4,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
6583,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_3,Account_Name_1908,455969,Q4,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
6584,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_1310,1500,Q4,0,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
6584,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_46,Account_Name_1310,260100,Q4,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.30191462446442996
6586,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,29,Q3,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6586,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,40,Q3,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6586,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,56,Q3,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6586,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,3853,Q3,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6586,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,9870,Q3,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6587,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,117,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6587,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,40,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6587,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,56,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6587,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,12385,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6587,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_1888,32150,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6588,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_50,Account_Name_501,495,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6588,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_50,Account_Name_501,14119,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6589,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_501,495,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6589,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_501,14119,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6590,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_501,688,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6590,Japan,Japan,Account_Type_2,Opportunity_Type_3,Person_Name_50,Account_Name_501,5676,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,67131.68085106384,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6591,APAC,Indonesia,Account_Type_2,Opportunity_Type_1,Person_Name_63,Account_Name_412,718725,Q3,2,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.32050376816805304,0.33477079684273436
6592,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_55,Account_Name_118,31926,Q4,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,96375.62790697675,0.6622229260828987,0.6664221546105753,0.5595874864696767
6593,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,165,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6593,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,14,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6593,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,40,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6593,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,56,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6593,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,1284,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6593,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,2922,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6594,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,165,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6594,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,14,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6594,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,40,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6594,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,56,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
6594,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1836,1284,Q4,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
